Tweet,Tweet timestamp,Location,Sentiment
I\u2019ll co-host the SFU GLS Anniversary event tomorrow evening. Shoot me a note if you want to join! Lots of great spe\u2026 https://t.co/djH6IRwQij,09-02-2021 20:00,Vancouver,Positive
"Abercrombie t\xe3o bonito, n\xe9. Precisa se explicar n\xe3o, querido.",09-02-2021 20:00,Vancouver,Positive
@CountryJay1 @JayOnrait One of the stupidest moves I\u2019ve seen. I remember one time I was in the USA and got all exci\u2026 https://t.co/SnQxMJ4yAk,09-02-2021 20:00,Vancouver,Positive
Reluctantly coming to terms that my true calling might be making music videos in The Sims 4,09-02-2021 20:00,Vancouver,Positive
#mississippi #fredmcdowell \ud83d\ude2e delta blues @ Music MadHouse Records https://t.co/q6v5bfC5UN,09-02-2021 20:00,Vancouver,Positive
@krxvtsovv @mjbennyy @mjbennyy im gonna need you to clear the air here.,09-02-2021 20:01,Vancouver,Negative
@aspasp20 \ud83d\ude02,09-02-2021 20:01,Vancouver,Negative
"@garcia_addrian We're here for you, bro. https://t.co/RMTKGIm0sU",09-02-2021 20:01,Vancouver,Positive
@bafofomet T\xe3o mal aproveitado...sorte de quem se aproveitar aqui fora. (A pedreiragem!),09-02-2021 20:01,Vancouver,Positive
@JaceIstaken @Pokediger1 don\u2019t you prefer if someone\u2019s opinions change they don\u2019t be ignorant and keep public state\u2026 https://t.co/CA2BLwxOIf,09-02-2021 20:01,Vancouver,Positive
"@krxvtsovv @mjbennyy And if 16 is old, what does that make me??? \u2620",09-02-2021 20:01,Vancouver,Positive
@rbalbinoh https://t.co/ASMcYi7Fjm,09-02-2021 20:01,Vancouver,Positive
"Whos on your _____ Mount Rushmore?\n\n*Insert - NHL, NFL, NBA, MMA #HockeyTwitter #NBATwitter #NFLTwitter\nhttps://t.co/w90jQ4qXyp",09-02-2021 20:01,Vancouver,Positive
"@vitalizejustin @Bell Considering they own the rights to HBO Canada, Crave and Comedy Network.\n\nComedy isn't someth\u2026 https://t.co/ies6kn7173",09-02-2021 20:01,Vancouver,Positive
@bafofomet Que aproveitem! Est\xe3o certos eles!,09-02-2021 20:01,Vancouver,Negative
Thank you @MandyStalets for the great chat tonight.  Lots to think about. And thanks to @thierck for the reminder f\u2026 https://t.co/tGfcgnRMvr,09-02-2021 20:01,Vancouver,Positive
@TraceyKent @williamlegate @davidhogg111 Just joined up,09-02-2021 20:01,Vancouver,Positive
"caraca o arcrebiano eh o testa bombado mano, igualzinho",09-02-2021 20:01,Vancouver,Negative
"@SWManor Didn't spend a lot on special effects, I'm guessing?",09-02-2021 20:01,Vancouver,Positive
https://t.co/aW57vhGQbX,09-02-2021 20:01,Vancouver,Positive
Just posted a photo @ Izakaya Gon's https://t.co/HV3SV80O0M,09-02-2021 20:01,Vancouver,Positive
Just posted a photo @ Mello https://t.co/SPrPyQAba3,09-02-2021 20:01,Vancouver,Positive
Wine's best friend! #Charcuterie board #heaven created by @SeeMee3256 using my #ingredients. \ud83d\ude02\ud83c\udf77\ud83d\ude4f\ud83c\udffd The best things i\u2026 https://t.co/17c1LX2Iq3,09-02-2021 20:01,Vancouver,Positive
@garcia_addrian NIGHT BREED!!!! \u2665\ufe0f\u2665\ufe0f\u2665\ufe0f,09-02-2021 20:02,Vancouver,Positive
@chuchuchu Vai ficar lindo!,09-02-2021 20:02,Vancouver,Negative
@mrmathewbond NO ONE IS GONNA BE Using 3 wheel bikes on trails !!!!! OMG,09-02-2021 20:02,Vancouver,Negative
"The #Oilers had been winless in their last 28 games during which neither McDavid or Draisaitl registered a point, prior to tonight.",09-02-2021 20:02,Vancouver,Negative
@maggieleemchugh 100% this! True for almost anything in classroom! #pblchat,09-02-2021 20:02,Vancouver,Positive
@mrmathewbond The pandemic won\u2019t be here forever . We can grab a bike without issue,09-02-2021 20:02,Vancouver,Negative
"That was good! Highly recommend this place. 2 locations in Vancouver. It doesn't come with that ""You just ate our B\u2026 https://t.co/3gNyadb5IK",09-02-2021 20:02,Vancouver,Positive
@dogbitdude @MsLeahCatherine @akkitwts What a sweetheart! \u2665\ufe0f\u2665\ufe0f\u2665\ufe0f Thank you for the pic!,09-02-2021 20:02,Vancouver,Positive
@RDValerie Yes YOU Are Wonder Woman!!! \ud83d\udd25,09-02-2021 20:02,Vancouver,Negative
maluco ta com a vida ganha,09-02-2021 20:02,Vancouver,Positive
\u53c9\u71d2\u98ef @ No.9 Restaurant https://t.co/Tkks8NQ6bE,09-02-2021 20:02,Vancouver,Positive
@mrmathewbond OMG some of these comments are so short sighted . Aaacckkk,09-02-2021 20:02,Vancouver,Negative
@sbarnesglobal Thanks for giving the 1040 crew a shoutout on the news just now. Classy \ud83d\udc4f\ud83d\udc4d,09-02-2021 20:02,Vancouver,Positive
"@DhaliwalSports Flip phone used to take the photo? Try zooming in, haha \ud83d\ude02 #blurry",09-02-2021 20:02,Vancouver,Positive
@mrmathewbond Ah crap,09-02-2021 20:02,Vancouver,Negative
@RDValerie Now just gotta work on my diet!! \ud83d\ude02,09-02-2021 20:02,Vancouver,Negative
@mrmathewbond Covid is making me stupid,09-02-2021 20:02,Vancouver,Positive
"What a sweet surprise in today's mail\n@alovingspoonful @ Cariboo/Burquitlam, Coquitlam, British Columbia https://t.co/DYFJePlXFi",09-02-2021 20:02,Vancouver,Positive
Espero que esta vez si caiga nieve \ud83d\ude12 https://t.co/cqvmKi7cgs,09-02-2021 20:03,Vancouver,Positive
@BP_Chua @StormHour @SnowHour @LensAreLive Thank you \ud83d\ude4f\ud83d\ude4f,09-02-2021 20:03,Vancouver,Positive
@MarkHartwell Pretty much,09-02-2021 20:03,Vancouver,Negative
@LizLessLyss \ud83d\ude04\ud83d\ude04 silver linings.,09-02-2021 20:03,Vancouver,Negative
Oh sorry they don't have wifi here but I remembered the pw to my fam's shaw open. #catsofvancouver #CatsOfTwitter https://t.co/xpFj0u9oog,09-02-2021 20:03,Vancouver,Positive
@mrmathewbond Thank you,09-02-2021 20:03,Vancouver,Positive
@lyteforce Rock the power button back and forth a few times.,09-02-2021 20:03,Vancouver,Positive
@LeahGazan Hallelujah sister!,09-02-2021 20:03,Vancouver,Negative
"After many texts, calls, DM's, and some smooth talking from KiSS listeners... #KevinAndSonia's #SexySlowJams is mak\u2026 https://t.co/8m54n61ATc",09-02-2021 20:03,Vancouver,Positive
@SongsGone @xAbbottx Facts are facts. Doesn\u2019t matter if you\u2019re American or not. They have had multiple hits. Case closed,09-02-2021 20:03,Vancouver,Positive
Awaken To Spring\n\nAwakenings\nThe Earth is slowly coming out of the slumber of Winters cloak and the first buds and\u2026 https://t.co/V8Qx1q4oiF,09-02-2021 20:03,Vancouver,Positive
@MaryProffitt14 @DaxGigandet Elvis dying.,09-02-2021 20:03,Vancouver,Negative
Pecan Oil Tincture - Heart \u2764\ufe0f Smart tincture of pure pressed pecan oil. https://t.co/hYT0tpzVAG,09-02-2021 20:03,Vancouver,Negative
I need to know why @KarmSumal loves Supreme Pizza so much... do you own it? Does a family member or friend own it?\u2026 https://t.co/bYSBFCWQEe,09-02-2021 20:03,Vancouver,Positive
"@WeAreCanProud Nope, because 70% of Canadians see the prime directive in politics, as keeping the Tories out. \ud83d\udd96 https://t.co/rJz7DVK6V2",09-02-2021 20:03,Vancouver,Positive
\u2728 Full of stars. One-of-a-kind Belle Ring paired with the Crescent Band. #fdforyourday @ Foe &amp; Dear https://t.co/kU1WvsLBvj,09-02-2021 20:03,Vancouver,Positive
@bell @TSN1040 I have listened from the beginning. I\u2019m furious and disappointed at the short-minded corporate minds\u2026 https://t.co/Le6IEzn3NO,09-02-2021 20:03,Vancouver,Positive
@allebsupernova @saltyopossum But d\xe9licieux,09-02-2021 20:03,Vancouver,Negative
@SpicyBotrytis Good point,09-02-2021 20:04,Vancouver,Positive
"@PaulDoroshenko Canadian media in print, TV and radio can all go to hell, this is what happens when we are all at t\u2026 https://t.co/5R4BD2fCyy",09-02-2021 20:04,Vancouver,Positive
"\ud83d\udc4d\nWhy, though, do Canadian white-collar crooks only end up behind bars when the US authorities come after them? Thi\u2026 https://t.co/BobBfhV7Ad",09-02-2021 20:04,Vancouver,Positive
@KarmSumal Does it hold up if I drove from Coquitlam to get a pie? Lol i\u2019m gonna have to try it.,09-02-2021 20:04,Vancouver,Negative
@MizzzAlia Who is that jackass?,09-02-2021 20:04,Vancouver,Negative
@CanAditude Who is this reporter? #Amazing #Hero,09-02-2021 20:04,Vancouver,Positive
wrestling is art,09-02-2021 20:04,Vancouver,Positive
"Hey, no big...I can always make more if I need to \ud83e\udd23",09-02-2021 20:04,Vancouver,Positive
At least Seinfeld used it ironically.,09-02-2021 20:04,Vancouver,Positive
This reporter is a hero in my books!,09-02-2021 20:04,Vancouver,Positive
That\u2019s a shame.,09-02-2021 20:04,Vancouver,Negative
@SocialistBoomer Modern democratic socialists are not that concerned about 100 gradations of income and wealth. The\u2026 https://t.co/rf27kZX70D,09-02-2021 20:04,Vancouver,Positive
Watch till the end...\ud83e\udd23\ud83e\udd23\ud83e\udd23,09-02-2021 20:04,Vancouver,Negative
@MizzzAlia Oh it was my guy @CrownRoyal22,09-02-2021 20:04,Vancouver,Negative
Asie,09-02-2021 20:04,Vancouver,Negative
@RigidDigital I haven't heard his name in awhile,09-02-2021 20:04,Vancouver,Positive
\u0627\u0644\u06af\u0648\u0631\u06cc\u062a\u0645 \u0627\u06cc\u0646\u0633\u062a\u0627\u06af\u0631\u0627\u0645 \u0628\u0647 \u0627\u06cc\u0646 \u0646\u062a\u06cc\u062c\u0647 \u0631\u0633\u06cc\u062f\u0647 \u06a9\u0647 \u0645\u0646 \u0628\u0647 \u062a\u0645\u0627\u0634\u0627\u06cc \u0648\u06cc\u062f\u06cc\u0648\u0647\u0627\u06cc \u0634\u0627\u0646\u0647 \u06a9\u0634\u06cc\u062f\u0646 \u06af\u0627\u0648\u0645\u06cc\u0634 \u0627\u062d\u062a\u06cc\u0627\u062c \u062f\u0627\u0631\u0645.,09-02-2021 20:04,Vancouver,Negative
KRGMT \u2014   North Korea nuclear power plant plans rock politics in the South: The revelation prompted South Korea's b\u2026 https://t.co/yMYeIFMd54,09-02-2021 20:04,Vancouver,Positive
"KRGMT \u2014   South Korea offers free Covid tests for dogs, cats: South Korea's capital says it will give pet dogs and\u2026 https://t.co/OTc1aaCXug",09-02-2021 20:05,Vancouver,Negative
KRGMT \u2014   Korean language learning booming on back of Hallyu: report: The report attributes the growing popularity\u2026 https://t.co/dDmWawrj7u,09-02-2021 20:05,Vancouver,Negative
"KRGMT \u2014   Old memories of Yongsan Garrison: During the 1960s, 70s and 80s, when Korea was still a developing countr\u2026 https://t.co/VJtUssBPMd",09-02-2021 20:05,Vancouver,Positive
@GardeningDame \ud83d\udcaf,09-02-2021 20:05,Vancouver,Negative
@Andr6wMale Are you kidding.? Whiter Shade of Pale\ud83d\udd25\ud83c\udfb8\ud83c\udfb6\ud83c\udf7e,09-02-2021 20:05,Vancouver,Negative
@ChrisMaslanka My experience is being kicked out of Poland in 1969 because of Poland\u2019s antisemitism.  I don\u2019t need\u2026 https://t.co/nDsFLEUggq,09-02-2021 20:05,Vancouver,Positive
@RigidDigital I just Google him play by play Tampa Bay Lightning now,09-02-2021 20:05,Vancouver,Positive
"When America eventually says sike and keep it's troops in deir ezzor oilfriends despite news insisting otherwise, m\u2026 https://t.co/hefi3e34qV",09-02-2021 20:05,Vancouver,Positive
Valentine's Day may be for couples but you can always celebrate your besties virtually \ud83d\udc95\ud83d\udc9c\u261d\n\n#ValentinesDay\u2026 https://t.co/DTaF3Hru64,09-02-2021 20:05,Vancouver,Positive
@celliottability The answer is cheap and right under our noses. Mass wearing of N95 masks would END the pandemic in\u2026 https://t.co/w5XRRiM5fz,09-02-2021 20:05,Vancouver,Positive
This is tremendous shap. Great to hear him drop a classic \u201ceven you\u201d at the end,09-02-2021 20:05,Vancouver,Positive
"@Uytdeman congrats, you lose at Twitter.",09-02-2021 20:05,Vancouver,Positive
Acabei d ler q a m\xe3e d um professor mto querido faleceu (complica\xe7\xf5es do covid). Ele teve o pai e a m\xe3e internados\u2026 https://t.co/CFQPTfC0lc,09-02-2021 20:05,Vancouver,Positive
The Myanmar military is now shooting people with real bullets.\nArmed police shoot an armed peacefully protesting 19\u2026 https://t.co/8q60dryO3R,09-02-2021 20:05,Vancouver,Negative
@ServalSketch OMG,09-02-2021 20:05,Vancouver,Negative
Still one of the best comebacks ever....,09-02-2021 20:05,Vancouver,Negative
Fact!,09-02-2021 20:05,Vancouver,Negative
This made my day! Perhaps the judges\u2019 too? #allfails #zoomcat #catlawyer,09-02-2021 20:05,Vancouver,Positive
Por gente que piensa y promueve este actuar es que la violencia de g\xe9nero nos tiene tal mal. T\xedpico comportamiento\u2026 https://t.co/EPCJdfjWbN,09-02-2021 20:06,Vancouver,Positive
@MikeVersace1 Sounds like they want it to fail,09-02-2021 20:06,Vancouver,Negative
@flibbradigibbet https://t.co/03tfakHBuH,09-02-2021 20:06,Vancouver,Positive
@chompteeth Ehhehehehhehehe THIS MAKES ME SO HAPPY,09-02-2021 20:06,Vancouver,Positive
As soon as he adjusted his blazer... You knew the hammer was on its way.,09-02-2021 20:06,Vancouver,Negative
@educationweek You know it's TRUE if GOPQ reacts like this,09-02-2021 20:06,Vancouver,Positive
@kris_sims @CKNW Thank you Kris! \u263a\ufe0f,09-02-2021 20:06,Vancouver,Positive
"@SWManor Ah ok, thank you!",09-02-2021 20:06,Vancouver,Positive
Por gente que piensa y promueve este actuar es que la violencia de g\xe9nero nos tiene tan mal. T\xedpico comportamiento\u2026 https://t.co/1fhiV3u65h,09-02-2021 20:06,Vancouver,Positive
@mattsekeres Enjoyed your show,09-02-2021 20:06,Vancouver,Negative
@bell @TSN1040 I have listened from the beginning. I\u2019m furious and disappointed at the short-sighted corporate mind\u2026 https://t.co/FhjDrcMynu,09-02-2021 20:06,Vancouver,Positive
@Arley_McNeney Poor thing! I think it\u2019s justifiable to add to the mail signature:  f*ck off I\u2019m having a rough week....,09-02-2021 20:06,Vancouver,Negative
@RosePillay1 @adora_t @Jill_Kitch \ud83d\udc40 Good eye Rose. Wishing you all the best in the preparations &amp;rehearsals \ud83c\udfa5 Looki\u2026 https://t.co/lm3USZY0Ly,09-02-2021 20:06,Vancouver,Positive
"@ProudSocialist DSA is correct. You, not so much.",09-02-2021 20:06,Vancouver,Negative
@jsmizzler77 Don't but I'd buy one too,09-02-2021 20:06,Vancouver,Positive
thank you @SadClubCommish,09-02-2021 20:06,Vancouver,Positive
"@SadClubCommish You and @HalfordTSN are True Legends! I woke up to your show everyday, and am absolutely crushed by\u2026 https://t.co/zBXz2I9cUy",09-02-2021 20:06,Vancouver,Positive
@Arley_McNeney @bonni208 I\u2019m still thinking about this cheesecake you posted a few days ago.... where is it from?\u2026 https://t.co/mt34Tz6Qdg,09-02-2021 20:07,Vancouver,Negative
@Random49ers https://t.co/BF8qknjqtk,09-02-2021 20:07,Vancouver,Positive
Por gente que piensa y promueve este actuar es que la violencia de g\xe9nero nos tiene tan mal. T\xedpico comportamiento\u2026 https://t.co/4tL2yJ3MAs,09-02-2021 20:07,Vancouver,Positive
@GlassCityFC Damn straight,09-02-2021 20:07,Vancouver,Positive
@Danahuff75 @bmooreintheloop @ThompsonJanetL thinking about our @dsspacers Jan. ProD and our journey into assessmen\u2026 https://t.co/QpSWH2uuDn,09-02-2021 20:07,Vancouver,Negative
@elisajoe Ever New! \ud83d\ude0a,09-02-2021 20:07,Vancouver,Positive
@verobest_ Same same!,09-02-2021 20:07,Vancouver,Negative
@NHLFlames https://t.co/Wzmpy2NUFB,09-02-2021 20:07,Vancouver,Positive
I hear the @Cent_Football team will be getting new equipments! Proud to be supporting our local community. Stay saf\u2026 https://t.co/mputwUJbAR,09-02-2021 20:07,Vancouver,Positive
@sue220154 @JulianCastro @PattyArquette I totally understand. Take good care and Stay Safe!\ud83d\ude09\ud83d\ude37\ud83e\udd70,09-02-2021 20:07,Vancouver,Positive
"@GravelInstitute The best way to make the poor less poor is the social wage. Free healthcare free education to PhD,\u2026 https://t.co/CqA5olbHnG",09-02-2021 20:07,Vancouver,Negative
#tosoviti #fiji,09-02-2021 20:07,Vancouver,Negative
"I\u2019d always try to have a witty submission for ask us anything, what we learned or is it just me daily but sometimes\u2026 https://t.co/hwBFuGzUNc",09-02-2021 20:07,Vancouver,Positive
@atlsexyslim wtf girl.... you ain\u2019t gotta be talkin about people\u2019s tucks.... that\u2019s just wrong.... even for you,09-02-2021 20:07,Vancouver,Negative
"Agree. If I have 5-7 straight hours of zoom, I will be eating lunch or doing family stuff at some point.",09-02-2021 20:07,Vancouver,Positive
Juliette tem muito bom gosto pra roupa. Sempre que presto aten\xe7\xe3o no look dela eu gosto.,09-02-2021 20:07,Vancouver,Positive
@CTVFrancois I missed it.,09-02-2021 20:07,Vancouver,Negative
Update: my Instagram relationship with one of the servers has paid off: I have received the bar wifi password. https://t.co/b5BO7Vk7rx,09-02-2021 20:07,Vancouver,Positive
Tuesday\u2019s workout: #Arms \ud83d\udcaa with a bit of #Abs \ud83d\udc4d #workinprogress #growarmsgrow #biceps #triceps #supersets #vnft\u2026 https://t.co/3o6kzL3UPd,09-02-2021 20:08,Vancouver,Positive
Beloved Scorpio. \ud83c\udf39 https://t.co/YOYQ8w01c7,09-02-2021 20:08,Vancouver,Positive
@Stratavius I didn't know about the GoFundMe omg? I'm really happy for you though! \ud83e\udd7a\ud83e\udd7a\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f,09-02-2021 20:08,Vancouver,Negative
Rejuvenate your liver with this vibrant and beautiful #Hibiscustea \ud83c\udf3a\nWhy should do drink it?\n1. High in antioxidant\u2026 https://t.co/Zf9Q6rerk3,09-02-2021 20:08,Vancouver,Positive
"Just posted a photo @ Vancouver, British Columbia https://t.co/gZgPwiE8rf",09-02-2021 20:08,Vancouver,Positive
@glamzoned @bperfectcosm @ABHcosmetics @MakeupRevUSA @milanicosmetics @PeachesMakeup @MorpheBrushes Thank you so much gorgeous!!! \ud83e\udd70,09-02-2021 20:08,Vancouver,Positive
@mommajenny22 @bperfectcosm @ABHcosmetics @MakeupRevUSA @milanicosmetics @PeachesMakeup @MorpheBrushes Thank you!! \ud83e\udd70,09-02-2021 20:08,Vancouver,Positive
"@DonTaylor5 Very tough news Donny, you and Moj were part of my day, always was looking forward to the laughs &amp; Canu\u2026 https://t.co/svM19j0q6s",09-02-2021 20:08,Vancouver,Positive
\u0628\u0643\u0631\u0647 \u0641\u064a #Clubhouse \n\u0645\u0648\u0636\u0648\u0639\u0646\u0627 \u0628\u064a\u0643\u0648\u0646 \u0639\u0646:\n\u201c\u0644\u064a\u0634 \u0641\u0627\u0646\u0643\u0648\u0641\u0631 \ud83c\udde8\ud83c\udde6 \u0623\u062c\u0645\u0644 \u0645\u062f\u064a\u0646\u0629 \u0641\u064a \u0627\u0644\u0639\u0627\u0644\u0645\u061f \u201d \n\u0645\u0639 \u0645\u062d\u0645\u062f \u0648\u062a\u0631\u0643\u064a.\n\u0627\u0644\u064a\u0648\u0645 \u0627\u0644\u0633\u0627\u0639\u0629 \u0661\u0661\u0645 \u0628\u062a\u0648\u0642\u2026 https://t.co/b7mBbIwKdE,09-02-2021 20:08,Vancouver,Positive
"@AnitaSharma There is no question , it will always be you!",09-02-2021 20:08,Vancouver,Positive
@AnnamiePaul @CanadianGreens Most of the reeducation candidates are finished. They learned Mandarin as ALL Chinese\u2026 https://t.co/s34phUoP5i,09-02-2021 20:08,Vancouver,Positive
"This man right here \ud83d\ude4c @stewart_iii killed it on @ZoeysPlaylist tonight!!! If you haven\u2019t seen it, be sure to catch\u2026 https://t.co/fXVCi42XUG",09-02-2021 20:08,Vancouver,Positive
